season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,MIN,3,00-0038994,WR,Jordan Addison,Jordan,Addison,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T19:08:53Z
2024,REG,MIN,3,00-0038807,LB,Ivan Pace,Ivan,Pace,Quadricep,Ankle,Out,Quadricep,Ankle,Did Not Participate In Practice,2024-09-20T19:09:21Z
2024,REG,MIN,3,00-0039924,DE,Dallas Turner,Dallas,Turner,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-20T19:09:33Z
2024,REG,NE,3,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,,,,Knee,,Full Participation in Practice,2024-09-18T16:59:03Z
2024,REG,NE,3,00-0037253,CB,Marcus Jones,Marcus,Jones,,,,Knee,,Full Participation in Practice,2024-09-18T16:59:13Z
2024,REG,NE,3,00-0039887,G,Layden Robinson,Layden,Robinson,,,,Shoulder,,Full Participation in Practice,2024-09-18T16:59:23Z
2024,REG,NE,3,00-0034385,LB,Ja'Whaun Bentley,Ja'Whaun,Bentley,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-18T16:59:53Z
2024,REG,NE,3,00-0037287,T,Vederian Lowe,Vederian,Lowe,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-18T17:00:02Z
2024,REG,NE,3,00-0038569,G,Sidy Sow,Sidy,Sow,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-18T17:00:13Z
2024,REG,NE,3,00-0035708,LB,Oshane Ximines,Oshane,Ximines,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-18T17:00:23Z
2024,REG,NE,3,00-0038646,CB,Alex Austin,Alex,Austin,Ankle,,Questionable,,,"
    ",2024-09-20T03:06:44Z
2024,REG,NE,3,00-0035266,G,Michael Jordan,Michael,Jordan,Knee,,Questionable,,,"
    ",2024-09-20T03:00:44Z
2024,REG,NE,3,00-0039863,T,Caedan Wallace,Caedan,Wallace,Knee,,Questionable,,,"
    ",2024-09-20T03:11:53Z
2024,REG,NE,3,00-0031852,C,David Andrews,David,Andrews,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NE,3,00-0036198,T,Michael Onwenu,Michael,Onwenu,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NE,3,00-0033883,S,Jabrill Peppers,Jabrill,Peppers,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NE,3,00-0033947,DE,Deatrich Wise,Deatrich,Wise,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NO,3,00-0039388,LB,Jaylan Ford,Jaylan,Ford,,,,Hamstring,,Full Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0039339,T,Taliese Fuaga,Taliese,Fuaga,,,,Back,,Full Participation in Practice,2024-09-20T19:16:58Z
2024,REG,NO,3,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,,,,Hamstring,,Full Participation in Practice,2024-09-20T19:16:49Z
2024,REG,NO,3,00-0037545,WR,Rashid Shaheed,Rashid,Shaheed,,,,Hip,,Full Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0030459,S,Tyrann Mathieu,Tyrann,Mathieu,,,,Heel,,Limited Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,,,,Abdomen,,Limited Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0035242,C,Erik McCoy,Erik,McCoy,Groin,,Out,,,"
    ",2024-09-22T18:06:09Z
2024,REG,NO,3,00-0035656,DT,Khalen Saunders,Khalen,Saunders,Calf,,Out,Calf,,Did Not Participate In Practice,2024-09-20T19:18:48Z
2024,REG,NO,3,00-0036930,T,Landon Young,Landon,Young,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-09-20T19:19:06Z
2024,REG,NO,3,00-0038612,WR,A.T. Perry,A.T.,Perry,Illness,,Questionable,Illness,,Full Participation in Practice,2024-09-20T19:17:28Z
2024,REG,NO,3,00-0035655,S,Will Harris,Will,Harris,Shin,,Questionable,Shin,,Limited Participation in Practice,2024-09-20T19:18:09Z
2024,REG,NO,3,00-0033357,TE,Taysom Hill,Taysom,Hill,Chest,,Questionable,Chest,,Limited Participation in Practice,2024-09-20T19:18:35Z
2024,REG,NO,3,00-0037271,LB,D'Marco Jackson,D'Marco,Jackson,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-20T19:17:28Z
2024,REG,NYG,3,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,,,,Neck,,Full Participation in Practice,2024-09-20T18:16:09Z
2024,REG,NYG,3,00-0036356,LB,Isaiah Simmons,Isaiah,Simmons,,,,Not injury related - personal matter,,Full Participation in Practice,2024-09-20T18:14:42Z
2024,REG,NYG,3,00-0031957,DT,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,,,,Abdomen,,Limited Participation in Practice,2024-09-20T18:15:42Z
2024,REG,NYG,3,00-0037611,LB,Kayvon Thibodeaux,Kayvon,Thibodeaux,,,,Shoulder,,Limited Participation in Practice,2024-09-20T18:12:31Z
2024,REG,NYG,3,00-0036589,CB,Nick McCloud,Nick,McCloud,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-20T18:17:14Z
2024,REG,NYG,3,00-0033878,CB,Adoree' Jackson,Adoree',Jackson,Calf,,Questionable,,,"
    ",2024-09-22T18:40:49Z
2024,REG,NYG,3,00-0037259,LB,Micah McFadden,Micah,McFadden,Back,,Questionable,,,"
    ",2024-09-22T19:38:35Z
2024,REG,NYG,3,00-0039821,CB,Andru Phillips,Andru,Phillips,Calf,,Questionable,,,"
    ",2024-09-22T17:23:05Z
2024,REG,NYG,3,00-0035535,WR,Darius Slayton,Darius,Slayton,Thumb,,Questionable,,,"
    ",2024-09-22T19:38:05Z
2024,REG,NYG,3,00-0035713,LB,Brian Burns,Brian,Burns,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-20T18:16:45Z
2024,REG,NYG,3,00-0039829,LB,Darius Muasau,Darius,Muasau,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T18:16:45Z
2024,REG,NYJ,3,00-0036501,CB,Michael Carter,Michael,Carter,,,,Ankle,,Full Participation in Practice,2024-09-18T18:02:38Z
2024,REG,NYJ,3,00-0038120,RB,Breece Hall,Breece,Hall,,,,Quadricep,,Full Participation in Practice,2024-09-18T18:02:38Z
2024,REG,NYJ,3,00-0034384,CB,D.J. Reed,D.J.,Reed,,,,Knee,,Full Participation in Practice,2024-09-18T18:02:38Z
2024,REG,NYJ,3,00-0027947,T,Tyron Smith,Tyron,Smith,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-18T18:02:46Z
2024,REG,NYJ,3,00-0031330,T,Morgan Moses,Morgan,Moses,Knee,,Out,,,"
    ",2024-09-20T02:59:16Z
2024,REG,NYJ,3,00-0037663,LB,Jermaine Johnson,Jermaine,Johnson,Achilles,,Out,Achilles - Out,,Did Not Participate In Practice,2024-09-18T18:03:14Z
2024,REG,NYJ,3,00-0031296,LB,C.J. Mosley,C.J.,Mosley,Toe,,Questionable,Toe,,Did Not Participate In Practice,2024-09-18T18:02:53Z
2024,REG,PHI,3,00-0039236,WR,Johnny Wilson,Johnny,Wilson,,,,Hamstring,,Full Participation in Practice,2024-09-20T19:55:39Z
2024,REG,PHI,3,00-0037132,WR,Britain Covey,Britain,Covey,Shoulder,,Out,,,"
    ",2024-09-22T18:30:37Z
2024,REG,PHI,3,00-0030561,T,Lane Johnson,Lane,Johnson,Concussion,,Out,,,"
    ",2024-09-22T18:35:15Z
2024,REG,PHI,3,00-0036912,WR,DeVonta Smith,DeVonta,Smith,Concussion,,Out,,,"
    ",2024-09-22T19:31:19Z
2024,REG,PHI,3,00-0035676,WR,A.J. Brown,A.J.,Brown,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T19:55:53Z
2024,REG,PHI,3,00-0036284,T,Mekhi Becton,Mekhi,Becton,Finger,,Questionable,,,"
    ",2024-09-22T18:29:03Z
2024,REG,PHI,3,00-0035253,S,Chauncey Gardner-Johnson,Chauncey,Gardner-Johnson,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-09-20T19:55:46Z
2024,REG,PIT,3,00-0036893,RB,Najee Harris,Najee,Harris,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:40:26Z
2024,REG,PIT,3,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:40:35Z
2024,REG,PIT,3,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:40:26Z
2024,REG,PIT,3,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:40:26Z
2024,REG,PIT,3,00-0039739,WR,Roman Wilson,Roman,Wilson,,,,Ankle,,Full Participation in Practice,2024-09-20T19:40:26Z
2024,REG,PIT,3,00-0036333,LB,Alex Highsmith,Alex,Highsmith,Groin,,Out,,,"
    ",2024-09-22T18:42:19Z
2024,REG,PIT,3,00-0038639,CB,Cory Trice,Cory,Trice,Hamstring,,Out,,,"
    ",2024-09-22T18:42:26Z
2024,REG,PIT,3,00-0031585,TE,MyCole Pruitt,MyCole,Pruitt,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-20T19:42:28Z
2024,REG,PIT,3,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-09-20T19:42:20Z
2024,REG,PIT,3,00-0036415,WR,Van Jefferson,Van,Jefferson,Eye,,Questionable,,,"
    ",2024-09-22T17:40:54Z
2024,REG,PIT,3,00-0039871,T,Troy Fautanu,Troy,Fautanu,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:41:43Z
2024,REG,PIT,3,00-0029263,QB,Russell Wilson,Russell,Wilson,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-20T19:41:43Z
2024,REG,SEA,3,00-0039020,G,Anthony Bradford,Anthony,Bradford,,,,Knee,,Full Participation in Practice,2024-09-20T20:40:43Z
2024,REG,SEA,3,00-0035352,LB,Tyrel Dodson,Tyrel,Dodson,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:40:43Z
2024,REG,SEA,3,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T20:43:16Z
2024,REG,SEA,3,00-0032211,WR,Tyler Lockett,Tyler,Lockett,,,,Thigh,,Full Participation in Practice,2024-09-20T20:45:01Z
2024,REG,SEA,3,00-0035640,WR,DK Metcalf,DK,Metcalf,,,,Hand,,Full Participation in Practice,2024-09-20T20:40:43Z
2024,REG,SEA,3,00-0032387,DT,Jarran Reed,Jarran,Reed,,,,Knee,,Full Participation in Practice,2024-09-20T20:43:05Z
2024,REG,SEA,3,00-0038488,TE,Brady Russell,Brady,Russell,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:43:54Z
2024,REG,SEA,3,00-0032234,G,Laken Tomlinson,Laken,Tomlinson,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T23:06:35Z
2024,REG,SEA,3,00-0039169,CB,Devon Witherspoon,Devon,Witherspoon,,,,Hamstring,,Full Participation in Practice,2024-09-20T20:45:23Z
2024,REG,SEA,3,00-0035644,TE,Noah Fant,Noah,Fant,,,,Toe,,Limited Participation in Practice,2024-09-20T20:40:43Z
2024,REG,SEA,3,00-0039309,DT,Byron Murphy,Byron,Murphy,Hamstring,,Out,,,"
    ",2024-09-22T21:50:40Z
2024,REG,SEA,3,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-20T19:35:42Z
2024,REG,SEA,3,00-0031933,DT,Leonard Williams,Leonard,Williams,Ribs,,Out,Knee,Shin,Full Participation in Practice,2024-09-22T21:50:32Z
2024,REG,SEA,3,00-0032466,T,George Fant,George,Fant,Knee,,Out,Knee,,Limited Participation in Practice,2024-09-20T20:39:54Z
2024,REG,SEA,3,00-0034797,LB,Jerome Baker,Jerome,Baker,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-20T19:36:14Z
2024,REG,SEA,3,00-0038134,RB,Kenneth Walker,Kenneth,Walker,Oblique,,Doubtful,Oblique,,Limited Participation in Practice,2024-09-20T19:36:46Z
2024,REG,SEA,3,00-0036268,WR,Laviska Shenault,Laviska,Shenault,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-09-20T19:40:45Z
2024,REG,SEA,3,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-09-20T19:39:24Z
2024,REG,SEA,3,00-0039047,LB,Derick Hall,Derick,Hall,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-09-20T20:40:21Z
2024,REG,SEA,3,00-0038133,LB,Boye Mafe,Boye,Mafe,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:39:54Z
2024,REG,SEA,3,00-0036395,S,K'Von Wallace,K'Von,Wallace,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-20T19:38:34Z
2024,REG,SF,3,00-0036564,S,Talanoa Hufanga,Talanoa,Hufanga,,,,Knee,,Full Participation in Practice,2024-09-20T20:53:18Z
2024,REG,SF,3,00-0027857,T,Trent Williams,Trent,Williams,Cramps,,Note,,,"
    ",2024-09-22T22:04:53Z
2024,REG,SF,3,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Calf,,Out,Calf,,Did Not Participate In Practice,2024-09-20T20:54:20Z
2024,REG,SF,3,00-0033288,TE,George Kittle,George,Kittle,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-20T20:54:26Z
2024,REG,SF,3,00-0038625,LB,Dee Winters,Dee,Winters,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-22T21:34:19Z
2024,REG,SF,3,00-0035717,DE,Nick Bosa,Nick,Bosa,Rib,,Questionable,Rib,,Limited Participation in Practice,2024-09-20T20:54:01Z
2024,REG,SF,3,00-0034573,CB,Charvarius Ward,Charvarius,Ward,Hamstring,Knee,Questionable,Hamstring,Knee,Limited Participation in Practice,2024-09-20T20:54:01Z
2024,REG,TB,3,00-0035699,CB,Jamel Dean,Jamel,Dean,,,,Knee,,Full Participation in Practice,2024-09-20T19:52:35Z
2024,REG,TB,3,00-0038127,DE,Logan Hall,Logan,Hall,,,,Foot,,Full Participation in Practice,2024-09-20T19:54:04Z
2024,REG,TB,3,00-0037256,RB,Rachaad White,Rachaad,White,,,,Groin,,Full Participation in Practice,2024-09-20T19:54:10Z
2024,REG,TB,3,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-20T19:53:32Z
2024,REG,TB,3,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-20T19:53:48Z
2024,REG,TB,3,00-0038817,LS,Evan Deckers,Evan,Deckers,Hamstring,,Out,,,"
    ",2024-09-22T19:10:54Z
2024,REG,TB,3,00-0037835,T,Luke Goedeke,Luke,Goedeke,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-09-20T19:55:01Z
2024,REG,TB,3,00-0039063,DT,Calijah Kancey,Calijah,Kancey,Calf,,Out,Calf,,Did Not Participate In Practice,2024-09-20T19:55:29Z
2024,REG,TB,3,00-0036411,S,Antoine Winfield,Antoine,Winfield,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-20T19:55:48Z
2024,REG,TB,3,00-0039589,WR,Kameron Johnson,Kameron,Johnson,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-09-20T19:55:21Z
2024,REG,TB,3,00-0034773,DT,Vita Vea,Vita,Vea,Knee,,Doubtful,Knee,,Limited Participation in Practice,2024-09-20T19:55:36Z
2024,REG,TB,3,00-0039051,CB,Josh Hayes,Josh,Hayes,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-20T19:54:37Z
2024,REG,TB,3,00-0030386,DE,William Gholston,William,Gholston,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:54:37Z
2024,REG,TEN,3,00-0035413,LB,Luke Gifford,Luke,Gifford,,,,Back,,Did Not Participate In Practice,2024-09-19T19:56:02Z
2024,REG,TEN,3,00-0027557,LS,Morgan Cox,Morgan,Cox,,,,Ankle,,Full Participation in Practice,2024-09-20T19:10:32Z
2024,REG,TEN,3,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:09:50Z
2024,REG,TEN,3,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:09:50Z
2024,REG,TEN,3,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Groin,,Questionable,,,"
    ",2024-09-22T17:54:42Z
2024,REG,TEN,3,00-0039032,RB,Tyjae Spears,Tyjae,Spears,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-20T19:17:37Z
2024,REG,WAS,3,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,,,,Chest,,Full Participation in Practice,2024-09-21T18:50:20Z
2024,REG,WAS,3,00-0039913,T,Brandon Coleman,Brandon,Coleman,,,,Ankle,,Full Participation in Practice,2024-09-21T18:50:08Z
2024,REG,WAS,3,00-0039149,S,Quan Martin,Quan,Martin,,,,Hamstring,,Full Participation in Practice,2024-09-21T18:50:08Z
2024,REG,WAS,3,00-0036625,CB,Benjamin St-Juste,Benjamin,St-Juste,,,,Groin,,Full Participation in Practice,2024-09-21T18:50:50Z
2024,REG,WAS,3,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-19T19:28:59Z
2024,REG,WAS,3,00-0039906,DT,Jer'Zhan Newton,Jer'Zhan,Newton,,,,Foot,,Limited Participation in Practice,2024-09-21T18:50:08Z
2024,REG,WAS,3,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Concussion,,Out,,,"
    ",2024-09-24T02:14:24Z
2024,REG,WAS,3,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-21T18:51:18Z
2024,REG,WAS,3,00-0039151,CB,Emmanuel Forbes,Emmanuel,Forbes,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2024-09-21T18:51:34Z
2024,REG,ARI,5,00-0034346,G,Will Hernandez,Will,Hernandez,Knee,,Out,,,"
    ",2024-10-06T22:43:05Z
2024,REG,ARI,5,00-0039808,G,Isaiah Adams,Isaiah,Adams,Thumb,,Out,Thumb,,Did Not Participate In Practice,2024-10-04T19:40:56Z
2024,REG,ARI,5,00-0039007,CB,Garrett Williams,Garrett,Williams,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-04T19:40:49Z
2024,REG,ARI,5,00-0034387,DT,Bilal Nichols,Bilal,Nichols,Stinger,,Questionable,,,"
    ",2024-10-06T21:01:07Z
2024,REG,ARI,5,00-0037744,TE,Trey McBride,Trey,McBride,Ribs,,Questionable,Concussion,,Full Participation in Practice,2024-10-05T20:10:34Z
2024,REG,ARI,5,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04T19:40:29Z
2024,REG,ARI,5,00-0039382,T,Christian Jones,Christian,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-04T19:40:29Z
2024,REG,ARI,5,00-0023853,K,Matt Prater,Matt,Prater,Left Knee,,Questionable,Left Knee,,Limited Participation in Practice,2024-10-04T19:40:29Z
2024,REG,ARI,5,00-0036909,DT,Khyiris Tonga,Khyiris,Tonga,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-04T19:40:29Z
2024,REG,ATL,5,00-0034407,WR,Ray-Ray McCloud,Ray-Ray,McCloud,,,,Ankle,,Full Participation in Practice,2024-10-02T19:22:49Z
2024,REG,ATL,5,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Knee,,Full Participation in Practice,2024-10-02T19:22:36Z
2024,REG,ATL,5,00-0038542,RB,Bijan Robinson,Bijan,Robinson,,,,Hamstring,,Full Participation in Practice,2024-10-02T19:22:20Z
2024,REG,ATL,5,00-0037238,WR,Drake London,Drake,London,Evaluated for a potential head injury and cleared to return. ,,Note,,,"
    ",2024-10-04T01:23:07Z
2024,REG,ATL,5,00-0037034,CB,Dee Alford,Dee,Alford,Concussion,,Out,,,"
    ",2024-10-04T01:22:37Z
2024,REG,ATL,5,00-0037810,LB,Troy Andersen,Troy,Andersen,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-02T19:23:40Z
2024,REG,ATL,5,00-0039393,RB,Jase McClellan,Jase,McClellan,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-10-02T19:23:27Z
2024,REG,BAL,5,00-0034787,LB,Chris Board,Chris,Board,,,,Ankle,,Full Participation in Practice,2024-10-04T19:04:05Z
2024,REG,BAL,5,00-0032574,DT,Michael Pierce,Michael,Pierce,,,,Shoulder,,Full Participation in Practice,2024-10-04T19:04:05Z
2024,REG,BAL,5,00-0031177,DE,Brent Urban,Brent,Urban,,,,Neck,,Full Participation in Practice,2024-10-04T19:04:05Z
2024,REG,BAL,5,00-0033503,CB,Arthur Maulet,Arthur,Maulet,Knee,Hamstring,Out,Knee,Hamstring,Did Not Participate In Practice,2024-10-04T19:05:17Z
2024,REG,BAL,5,00-0039233,T,Roger Rosengarten,Roger,Rosengarten,Ankle,,Questionable,,,"
    ",2024-10-06T19:05:04Z
2024,REG,BAL,5,00-0039796,RB,Rasheen Ali,Rasheen,Ali,Neck,,Questionable,Neck,,Full Participation in Practice,2024-10-04T19:05:04Z
2024,REG,BAL,5,00-0035215,WR,Deonte Harty,Deonte,Harty,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-04T19:05:04Z
2024,REG,BAL,5,00-0038383,G,Andrew Vorhees,Andrew,Vorhees,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-04T19:05:04Z
2024,REG,BUF,5,00-0031054,DT,DaQuan Jones,DaQuan,Jones,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-03T19:07:12Z
2024,REG,BUF,5,00-0033904,T,Dion Dawkins,Dion,Dawkins,,,,Hamstring,,Full Participation in Practice,2024-10-04T17:45:01Z
2024,REG,BUF,5,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-10-04T17:44:25Z
2024,REG,BUF,5,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-10-04T17:44:25Z
2024,REG,BUF,5,00-0032763,DT,Austin Johnson,Austin,Johnson,Oblique,,Out,Oblique,,Did Not Participate In Practice,2024-10-04T17:46:31Z
2024,REG,BUF,5,00-0035230,DT,Ed Oliver,Ed,Oliver,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-04T17:47:31Z
2024,REG,BUF,5,00-0035663,S,Taylor Rapp,Taylor,Rapp,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-04T17:47:38Z
2024,REG,BUF,5,00-0037261,WR,Khalil Shakir,Khalil,Shakir,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04T17:47:25Z
2024,REG,BUF,5,00-0034857,QB,Josh Allen,Josh,Allen,gameday concussion protocol evaluation,,Questionable,Left Hand,,Full Participation in Practice,2024-10-06T20:11:11Z
2024,REG,BUF,5,00-0037254,LB,Terrel Bernard,Terrel,Bernard,Pectoral,,Questionable,Pectoral,,Limited Participation in Practice,2024-10-04T17:45:25Z
2024,REG,BUF,5,00-0034376,CB,Taron Johnson,Taron,Johnson,Forearm,,Questionable,Forearm,,Limited Participation in Practice,2024-10-04T17:45:25Z
2024,REG,CAR,5,00-0031785,CB,Troy Hill,Troy,Hill,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-03T19:51:05Z
2024,REG,CAR,5,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Elbow,,Full Participation in Practice,2024-10-04T17:01:40Z
2024,REG,CAR,5,00-0032889,DE,A'Shawn Robinson,A'Shawn,Robinson,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-03T19:51:30Z
2024,REG,CAR,5,00-0035243,RB,Miles Sanders,Miles,Sanders,,,,Illness,,Full Participation in Practice,2024-10-04T17:00:57Z
2024,REG,CAR,5,00-0035244,S,Lonnie Johnson,Lonnie,Johnson,,,,Hip,,Limited Participation in Practice,2024-10-04T17:00:21Z
2024,REG,CAR,5,00-0035216,WR,Diontae Johnson,Diontae,Johnson,,,,Ankle,,Limited Participation in Practice,2024-10-04T17:00:07Z
2024,REG,CAR,5,00-0035669,S,Nick Scott,Nick,Scott,,,,Shoulder,,Limited Participation in Practice,2024-10-04T16:59:21Z
2024,REG,CAR,5,00-0034368,LB,Josey Jewell,Josey,Jewell,Hamstring,Groin,Out,Hamstring,Groin,Did Not Participate In Practice,2024-10-04T17:02:07Z
2024,REG,CAR,5,00-0039502,C,Andrew Raym,Andrew,Raym,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-04T17:02:34Z
2024,REG,CAR,5,00-0031550,LB,Shaq Thompson,Shaq,Thompson,Achilles,,Out,Achilles,,Did Not Participate In Practice,2024-10-04T17:02:23Z
2024,REG,CAR,5,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,Shoulder,,Out,Not injury related - resting player,,Full Participation in Practice,2024-10-06T18:55:58Z
2024,REG,CAR,5,00-0033284,T,Taylor Moton,Taylor,Moton,Elbow,,Out,Not injury related - resting player,,Full Participation in Practice,2024-10-06T19:08:49Z
2024,REG,CAR,5,00-0037005,TE,Tommy Tremble,Tommy,Tremble,gameday concussion protocol evaluation,,Out,Knee,,Limited Participation in Practice,2024-10-06T18:56:05Z
2024,REG,CAR,5,00-0034261,C,Austin Corbett,Austin,Corbett,Biceps,,Doubtful,,,"
    ",2024-10-06T19:25:52Z
2024,REG,CAR,5,00-0039342,WR,Xavier Legette,Xavier,Legette,Shoulder,,Questionable,,,"
    ",2024-10-06T18:56:19Z
